frame,noisy_v0_x,noisy_v0_y,noisy_v0_z,noisy_v1_x,noisy_v1_y,noisy_v1_z,noisy_v2_x,noisy_v2_y,noisy_v2_z,noisy_v3_x,noisy_v3_y,noisy_v3_z,noisy_v4_x,noisy_v4_y,noisy_v4_z,noisy_v5_x,noisy_v5_y,noisy_v5_z,noisy_v6_x,noisy_v6_y,noisy_v6_z,noisy_v7_x,noisy_v7_y,noisy_v7_z,noisy_m0_x,noisy_m0_y,noisy_m0_z,noisy_m1_x,noisy_m1_y,noisy_m1_z,noisy_m2_x,noisy_m2_y,noisy_m2_z,optimized_v0_x,optimized_v0_y,optimized_v0_z,optimized_v1_x,optimized_v1_y,optimized_v1_z,optimized_v2_x,optimized_v2_y,optimized_v2_z,optimized_v3_x,optimized_v3_y,optimized_v3_z,optimized_v4_x,optimized_v4_y,optimized_v4_z,optimized_v5_x,optimized_v5_y,optimized_v5_z,optimized_v6_x,optimized_v6_y,optimized_v6_z,optimized_v7_x,optimized_v7_y,optimized_v7_z,optimized_m0_x,optimized_m0_y,optimized_m0_z,optimized_m1_x,optimized_m1_y,optimized_m1_z,optimized_m2_x,optimized_m2_y,optimized_m2_z,noisy_center_x,optimized_center_x,noisy_center_y,optimized_center_y,noisy_center_z,optimized_center_z
152,0.271014,-4.453938,0.208235,-1.145598,-3.653348,0.56655,-0.099083,-2.265859,1.502201,1.462959,-3.219715,0.783108,0.586042,-3.880789,-1.774106,-1.084234,-2.798542,-1.14929,-0.033173,-1.090568,-0.350193,1.493484,-2.178215,-0.977744,-0.59041,-4.319535,-0.680862,-1.520368,-3.296774,0.537794,0.188736,-3.474037,-1.798766,0.4613307241094442,-4.669623504940674,0.14957050788282203,-1.2302599582311204,-3.6757805571515405,0.6538378136709676,-0.09743129317108556,-2.156198155048599,1.3409560683532717,1.5621041717643211,-3.171261488782263,0.8531297292930649,0.43821430209454815,-3.824932165549834,-1.650374695510254,-1.2209706238309233,-2.8079710994021276,-1.1607705360156422,-0.11291519056560295,-1.3071755853640454,-0.4659793872078505,1.5526417880523904,-2.306055070661144,-0.9363088095870522,-0.6794530670785444,-4.116003283215804,-0.6854384319645012,-1.4555309688859879,-3.3937125063205356,0.4400259100501063,0.37901703233833683,-3.3721721512295404,-1.90826114832131,-0.04278463636363636,-0.0366593712185658,-3.148301818181819,-3.163716869787828,-0.2848248181818182,-0.3063284526687617
153,0.597557,-4.580474,0.086669,-0.998421,-3.69848,0.49295,-0.021689,-2.056514,1.212485,1.725425,-3.151871,0.616964,0.578877,-3.879446,-1.906789,-1.100261,-2.884377,-1.206488,0.109183,-1.322047,-0.584778,1.479345,-2.32399,-1.1158,-0.715501,-4.124525,-0.717941,-1.297086,-3.299209,0.458875,0.541009,-3.531196,-2.008039,0.6109000218632549,-4.663066619926617,0.07600747259780885,-1.0590525349773174,-3.6528240935479817,0.6183697619729023,0.09969170080528933,-2.1097136542058395,1.2020519744089035,1.7383742409897365,-3.1406004394683777,0.6782409050189234,0.5079665013637659,-3.8818627445025697,-1.7496337184379416,-1.1302921500110807,-2.8490170695891104,-1.2241291376005856,0.004071424578424243,-1.3244228688775102,-0.6310519399202541,1.6494996592658557,-2.3385214239114376,-1.1382206356197744,-0.5661479114431096,-4.139419509473053,-0.7274069934019853,-1.2939384275087462,-3.3784918710092295,0.40483898471185553,0.43675790915385604,-3.4384227702313126,-2.02035810867857,0.08167618181818181,0.09071185764362984,-3.1683753636363634,-3.174214824067549,-0.4247174545454545,-0.41011740317715617
154,0.756239,-4.751245,0.004782,-0.643327,-3.694334,0.636603,0.271502,-2.21694,0.9605,1.816059,-3.236463,0.636037,0.477439,-3.841699,-1.79973,-1.246812,-2.932107,-1.20489,0.107084,-1.2582,-0.630389,1.635606,-2.220032,-1.312005,-0.581131,-4.132025,-0.89776,-1.150051,-3.472363,0.671912,0.384717,-3.530215,-2.138281,0.7313457145889396,-4.67759565993404,-0.042266862839143715,-0.9052952526487306,-3.697465647872974,0.6390846330533686,0.2749654204430385,-2.1469754763059457,1.1563156534952157,1.8820855424093619,-3.1484208977072026,0.4955145870045735,0.48113386066522035,-3.873009088357607,-1.8433429411937874,-1.1254600472668812,-2.8696225321343993,-1.1808566430267933,0.03143099281019379,-1.3381022587834697,-0.6526923387504094,1.6463253849628199,-2.32289867502152,-1.29716278918607,-0.5094295548061575,-4.158956938429586,-0.7469749904910364,-1.1590258886164648,-3.4234380380359184,0.44789211989073474,0.3841806211707769,-3.4269166020105275,-2.101418381392161,0.16612045454545454,0.15747789033746518,-3.2077839090909093,-3.189400164963017,-0.46120190909090913,-0.4659916321305009
155,0.927885,-4.46364,-0.292883,-0.873619,-3.629613,0.416592,0.393247,-2.185974,1.063909,2.097105,-3.148255,0.25491,0.500317,-3.750958,-1.98814,-1.045981,-2.761854,-1.17007,0.108016,-1.453376,-0.688091,1.701933,-2.141939,-1.550938,-0.46078,-4.183788,-0.797049,-0.906817,-3.484332,0.499138,0.395342,-3.358258,-2.241377,0.8996867792923726,-4.6426031537861325,-0.2518693598759209,-0.7047529543441382,-3.7246834835558875,0.5767952147688782,0.4765643055513705,-2.1656832456508632,1.0652322596020358,2.0534603176744843,-3.106289086543312,0.25835823784957546,0.5060680061757763,-3.7830571624621605,-2.001179370501676,-1.0702245228697627,-2.8405571091147443,-1.1925928421768757,0.08895475710139206,-1.3014280210131044,-0.6922991227957033,1.6744115604413052,-2.2257754069255773,-1.482842401576828,-0.3983373501471108,-4.129252127986017,-0.8491356501248556,-0.977018285539077,-3.4502735611172275,0.4137132489738732,0.3818410562037765,-3.3307951268784404,-2.2357600302494367,0.25787709090909083,0.2664230608673081,-3.1419988181818184,-3.1545815895484974,-0.5903635454545454,-0.5810527105551757
156,1.075128,-4.580808,-0.14957,-0.63691,-3.675416,0.467465,0.524565,-2.172333,1.009445,2.455466,-3.0758,-0.014845,0.540096,-3.929942,-2.109279,-1.037758,-2.756878,-1.105185,0.073464,-1.295419,-0.803834,1.563169,-2.135507,-1.752117,-0.351705,-4.213365,-0.853712,-0.677519,-3.590831,0.211274,0.363874,-3.298518,-2.285518,1.0257126384717883,-4.603485739638533,-0.34171334295463995,-0.5625048024442134,-3.726230026228948,0.5591063564297112,0.5889864579879267,-2.120498205186652,0.9594264197801488,2.1516690326887593,-3.020984670085547,0.08219591118504138,0.5092506898710156,-3.7870027019628827,-2.0796612903517535,-1.0528027781239235,-2.884574468149388,-1.2007819428789281,0.07791731137187302,-1.2992449146805214,-0.7871262349331751,1.6494614528848297,-2.1829239387519355,-1.6487586591249226,-0.31945022520954713,-4.144062224554081,-0.8751829688237809,-0.8524307979073957,-3.4638808470502074,0.4069854538227112,0.3570934253016322,-3.3431512443001226,-2.313852281268946,0.35380636363636364,0.3248093095357041,-3.1568015454545457,-3.14327627096262,-0.6714432727272727,-0.6581238708289575
157,1.076497,-4.611573,-0.483175,-0.281058,-3.935817,0.446542,0.807908,-2.270388,1.090504,2.229216,-3.033917,-0.030372,0.463204,-3.861567,-2.23759,-0.880954,-2.859403,-1.276007,0.280298,-1.297069,-0.808428,1.708906,-2.038114,-1.522602,-0.141568,-3.983057,-1.014729,-0.803442,-3.469209,0.393437,0.261262,-3.270228,-2.346022,1.0867292090850473,-4.610214981138348,-0.48437561511709076,-0.45966659039514024,-3.7539853947017097,0.505078418074457,0.728099382268834,-2.18505778899368,0.9435315162607718,2.2493329971680343,-3.0652382253659307,-0.02265519254763876,0.5303861436852317,-3.7060343860908467,-2.1656788025724314,-0.9901386806954999,-2.8240005807170485,-1.1977752505111836,0.1769582832498664,-1.2757849264171635,-0.7463090578260977,1.7077814813416923,-2.1400330673929333,-1.6964172241576434,-0.2667635696410925,-4.10750737403204,-0.9539129378705953,-0.7499949427965371,-3.4807620683911087,0.3743749161217334,0.3780555214031121,-3.2496090409362774,-2.374179775407201,0.42911536363636366,0.3991617486066863,-3.148212909090909,-3.127111621288826,-0.7080401818181818,-0.7107562732320837
158,1.27377,-4.515006,-0.632599,-0.266702,-3.801834,0.324055,1.140023,-2.180816,0.813727,2.322399,-2.703586,-0.376766,0.487709,-3.587754,-2.221452,-0.827346,-2.633587,-1.125212,0.148805,-1.271759,-0.752782,1.914963,-2.200835,-1.768953,-0.119099,-3.998179,-1.027026,-0.624375,-3.412694,0.432273,0.458753,-3.205122,-2.51562,1.263309749186797,-4.523711036660279,-0.6446465194373419,-0.2330662421635876,-3.7134445631125517,0.45436007357888286,0.9490236596748163,-2.126352760375446,0.8395431868336839,2.422263339824871,-2.9614046099355034,-0.2349982601693869,0.5823468762965969,-3.608288222087128,-2.273183040160933,-0.8901121853941726,-2.771392422014445,-1.1969458948539802,0.2726018696478122,-1.2056140362833256,-0.7977682005969555,1.756125422225976,-2.0247600527259126,-1.8566391622434422,-0.12724343499969878,-4.042824960658319,-1.0191239708561426,-0.5365516492338652,-3.444541697190599,0.3465973710079435,0.4079170847626078,-3.1523062409467753,-2.464640739296012,0.5371727272727272,0.5333285899843776,-3.046470181818182,-3.0522400547263895,-0.8045777272727274,-0.8043131960176076
159,1.194206,-4.453245,-0.759512,-0.141362,-3.811376,0.355408,0.987832,-2.263645,0.639122,2.489752,-3.033411,-0.61418,0.740075,-3.454631,-2.437887,-0.829811,-2.760475,-1.036892,0.242001,-1.117369,-0.86037,1.585144,-1.93183,-1.880488,0.210078,-4.182585,-0.996664,-0.416835,-3.419239,0.20192,0.22769,-3.231082,-2.508265,1.3107117668894657,-4.501796072364635,-0.8245856570827028,-0.11033989867577747,-3.747582090817952,0.40637404614571426,1.0724677294105023,-2.1504096150565792,0.7448547024489948,2.47270378081101,-2.930453895326822,-0.46065597320914825,0.49354746844190256,-3.5559927848113464,-2.371045877593563,-0.9058104271937277,-2.7741363304351685,-1.163853007276003,0.25907980054785573,-1.1989807262012697,-0.8105481270804662,1.6705097025756501,-1.9633575915002088,-2.000776542210784,-0.11169379796423769,-4.036032944810623,-1.079438665401629,-0.4253394941032588,-3.4813759493810257,0.32933841274901554,0.2979022794994647,-3.098296065040828,-2.5360853959288874,0.5717063636363636,0.5476126282035318,-3.059898909090909,-3.0398558241587694,-0.8998007272727272,-0.88785655313086
160,1.393908,-4.434891,-0.837301,0.188102,-3.599555,0.399584,1.188172,-2.04133,0.606081,2.730775,-2.759657,-0.585726,0.394625,-3.620493,-2.297678,-0.802544,-2.781351,-1.056078,0.465718,-1.177662,-0.844232,1.694691,-1.859116,-2.066,0.015033,-3.932783,-1.126027,-0.293569,-3.580607,0.231332,0.319429,-2.978561,-2.647795,1.4597716144985213,-4.423880904928238,-0.9151155487855697,0.08772161983428753,-3.7098489788467166,0.3929844389128601,1.2499758427599323,-2.087915181393377,0.6811837363623789,2.60314862162892,-2.8283994315847183,-0.6006089823313684,0.5422949261135408,-3.48800454660222,-2.4105126636761134,-0.8099549676654019,-2.7456983726025785,-1.1270725870500684,0.33567828685923873,-1.146275072610686,-0.8232991316962459,1.70046415409038,-1.8709291191167612,-2.0902979833983935,0.015872890854076643,-3.98946782043311,-1.0927800799735832,-0.23680221418229397,-3.450509750522618,0.3342274012196312,0.3280303854853309,-3.0339626761969116,-2.561965812886033,0.6631218181818181,0.661472832752412,-2.9787278181818184,-2.979535623167085,-0.9294399999999999,-0.9284779284820459
161,1.580213,-4.528001,-1.101448,0.151364,-3.784145,0.292508,1.536348,-2.147138,0.458986,2.849736,-2.848676,-0.78863,0.549191,-3.527594,-2.469317,-0.66133,-2.950268,-1.157678,0.445567,-1.157336,-0.717524,1.652885,-1.932989,-2.275403,0.051098,-4.05183,-1.079266,-0.143554,-3.466297,0.13743,0.283819,-3.082178,-2.441323,1.554028466857528,-4.480096095883084,-1.0666554755904771,0.28756227655649147,-3.7707917646981786,0.3462985617812834,1.4734399327807806,-2.1538346193834066,0.555360111961595,2.7229988890219023,-2.8897085828882205,-0.830092158115969,0.5285492597350083,-3.532237332493017,-2.4822107459527567,-0.7199586186127944,-2.7945544797920023,-1.095174788233066,0.4504585618376922,-1.2001626144216233,-0.8694604511731956,1.7127705302587286,-1.9203322718250986,-2.240946579306623,0.10217726557146437,-4.040712463167704,-1.1314092429784592,-0.039671126107510835,-3.510218883335189,0.31397183367321657,0.3048259193992173,-3.076667382582896,-2.614139732855775,0.7541215454545455,0.7615619415725916,-3.0433138181818182,-3.0335742264064014,-1.0128786363636364,-1.0104053333445662
162,1.632509,-4.639973,-1.407537,0.480866,-3.698022,0.301441,1.669843,-2.040989,0.43558,2.925104,-2.980866,-1.072499,0.374957,-3.448928,-2.547806,-0.615455,-2.754806,-1.164393,0.529734,-1.308555,-0.709671,1.700922,-1.868148,-2.158642,0.098431,-4.103526,-1.305675,0.127648,-3.467408,0.358264,0.591305,-3.220443,-2.579694,1.616798923219752,-4.470262924510773,-1.2097409594288735,0.45599218498755284,-3.7604696927206316,0.29099540706528004,1.6801398949641895,-2.165912319574187,0.4440056190890842,2.825393238590828,-2.9023812488973846,-1.028541277618558,0.5187021836896093,-3.486302819120021,-2.5438498847640925,-0.6253699044353199,-2.7480644927933837,-1.0697671556783308,0.5840386757734572,-1.1760509916723285,-0.8994345486478813,1.7431811203555037,-1.8972199664019187,-2.358665217110506,0.17145832656396168,-4.006679604654325,-1.1750422134220795,0.1318295455924846,-3.4942312628980616,0.28320917709951254,0.2947300866632443,-3.0253869057503286,-2.6551799813847534,0.8650785454545455,0.8542631159968422,-3.04833309090909,-3.0120874753630313,-1.0773301818181817,-1.083819184981927
163,1.698045,-4.432058,-1.398137,0.562122,-3.584817,0.298472,1.824071,-2.005763,0.247835,2.78944,-2.978809,-1.221255,0.577306,-3.355378,-2.57106,-0.680729,-2.665201,-1.011629,0.702435,-1.322387,-0.819597,1.611112,-1.792991,-2.347711,0.323989,-4.047722,-1.23146,0.155838,-3.394058,0.238799,0.441266,-2.993511,-2.714794,1.6895988296577256,-4.412197183725041,-1.3272393468276622,0.5818720568285642,-3.747145690546097,0.23293252361366645,1.7932419887347346,-2.141450922564233,0.3703739919906148,2.886854659217382,-2.8339322440978307,-1.161574771590157,0.5280839709794594,-3.414499980332577,-2.5958307256565054,-0.5643068366284418,-2.720266884250377,-1.0623577414696634,0.6332817089959009,-1.137639916513101,-0.9074954962729518,1.74113287752031,-1.8149302569183192,-2.426374564506804,0.2417059639996334,-3.9668118774834107,-1.2254497779842286,0.25469879519132044,-3.4847167336390528,0.24359287620505632,0.29469549371260484,-2.954133367881021,-2.688533318264849,0.9095359090909091,0.9164417734735631,-2.961154090909091,-2.9661568234500972,-1.1391397272727273,-1.1407233046148622
164,1.766142,-4.235495,-1.53139,0.893001,-3.781864,-0.034482,1.930874,-2.238282,0.311221,2.882884,-2.607268,-1.324838,0.549011,-3.243002,-2.52298,-0.449259,-2.806217,-1.173206,0.64351,-1.167571,-0.840387,1.69162,-1.61655,-2.535953,0.402111,-3.813518,-1.230125,0.479066,-3.564711,0.169487,0.241086,-2.939513,-2.598761,1.8375787543675957,-4.29422282211473,-1.5480964056803965,0.8147024597016832,-3.7976837367736604,0.1284063171559342,1.9408776915842365,-2.1330044904836427,0.286947514154941,2.953364917470903,-2.6595084684190557,-1.3623096660884157,0.529767474438051,-3.2911506206043017,-2.660443643584313,-0.48148705874160436,-2.7629232902873953,-1.009638743511961,0.6335731090888186,-1.123161992257017,-0.8343319660987796,1.6603655401223554,-1.6344900591338405,-2.470574904149942,0.37871587571348286,-3.945239485905182,-1.3134633515341965,0.4750357984757505,-3.556883508866296,0.18004693259023108,0.26458254107545226,-2.8409382006750064,-2.7050205200591475,1.0027314545454546,1.000643373026975,-2.910362818181818,-2.912655152320012,-1.2101285454545452,-1.2098616760732765
165,1.904111,-4.403997,-1.403201,1.035648,-3.871066,0.06653,2.162235,-1.925244,0.105316,3.1714,-2.494402,-1.537471,0.545045,-3.353967,-2.663525,-0.353512,-2.645723,-0.843427,0.722833,-1.273752,-0.849158,1.749645,-1.590726,-2.570433,0.513825,-3.747477,-1.254411,0.624891,-3.546792,0.187866,0.488254,-2.847598,-2.678176,1.97401146090224,-4.259615595707886,-1.5898109820073938,1.0247389118976218,-3.740015739398949,0.12261010352281299,2.141247951184813,-2.063024167906965,0.1979081208615302,3.0816798680554345,-2.6121523975212098,-1.4862629111662544,0.6069755576310771,-3.289166008834548,-2.6590541730221258,-0.3321700659374217,-2.738274749065303,-0.97342640298658,0.7742431379146656,-1.0859715844541873,-0.880405796854767,1.7294201507561784,-1.6195566367928331,-2.5525223917087203,0.524263555579576,-3.9187460579230473,-1.2945790274567652,0.6855503285370481,-3.5011964068513746,0.1853904745827447,0.33578046026879205,-2.842174640761306,-2.6997150374010763,1.142215909090909,1.140521937890002,-2.8818858181818183,-2.8790812713834195,-1.2218263636363635,-1.2390789112396903
166,1.956666,-4.101331,-1.498417,1.22295,-3.705179,0.060928,2.072652,-1.992318,0.137756,3.180925,-2.635751,-1.665757,0.538337,-3.088845,-2.695199,-0.039303,-2.650149,-1.033241,0.872771,-1.111779,-1.058021,1.872581,-1.474069,-2.536913,0.611906,-4.00209,-1.365171,0.924196,-3.590879,-0.077618,0.302256,-2.786699,-2.654477,2.044203501312171,-4.2218292468579826,-1.7145697817481738,1.1993257970548774,-3.7208764685038958,0.05707248909735241,2.33306257259449,-2.0541656860391093,0.09283627643823955,3.170474338910082,-2.5850030840462774,-1.650533810050266,0.6267056876643776,-3.2243345190449473,-2.6890156649635157,-0.2093228550256312,-2.691766809516014,-0.9442392976179059,0.9151337985421141,-1.0499308105528242,-0.8905685852782054,1.7680942598831468,-1.5655285492099011,-2.622523395314152,0.6168372360383427,-3.8739786116688357,-1.3314922202522848,0.8664156979408015,-3.4803513534617565,0.14276658815245624,0.3575778364559926,-2.7746311771304533,-2.7074133232999373,1.2287215454545455,1.2444098064882514,-2.8308262727272724,-2.8402178469119996,-1.30783,-1.2961527931669448
167,2.151139,-4.086077,-1.777267,1.470364,-3.844707,0.053388,2.529981,-2.157701,-0.117458,3.120209,-2.556927,-1.697904,0.525468,-3.216342,-2.722912,-0.028691,-2.672375,-0.873599,0.964961,-0.885408,-0.900693,1.834988,-1.450592,-2.647892,0.939827,-3.932089,-1.372253,0.894742,-3.37614,0.313969,0.494545,-2.592877,-2.669634,2.17243082698468,-4.143047165237674,-1.810932472433631,1.4169037080078912,-3.6984511731123835,0.01526618417939174,2.531320533422849,-2.018492806099082,0.03470792829748737,3.2812428469314874,-2.4937784922420536,-1.7636541343025938,0.6936407454201783,-3.1397144178496226,-2.68290945361582,-0.05484607947062359,-2.662716815464749,-0.8831712999509633,1.051545867809843,-1.0082002883025056,-0.8460138115104616,1.8174207479578386,-1.468339568714823,-2.633402283920973,0.7634140560426654,-3.8237734354951654,-1.34417883027823,1.0862106190875078,-3.4645634922168136,0.12464432338751608,0.4186614706339531,-2.6932499333277784,-2.6753442466750768,1.3543211818181817,1.379813212984388,-2.7973850000000002,-2.7831206898238774,-1.310205,-1.3149989178930321
168,2.109899,-4.252068,-1.702232,1.568878,-3.717571,0.080776,2.52223,-1.955769,-0.075306,3.307818,-2.419364,-2.056926,0.603012,-2.96465,-2.65936,0.048522,-2.757514,-0.805275,1.006087,-0.906319,-0.805512,1.761988,-1.288821,-2.593289,0.811647,-3.886763,-1.353009,1.142359,-3.487984,0.075992,0.234576,-2.853335,-2.688598,2.176590893580975,-4.091563444725394,-1.8890768950372006,1.517071331250724,-3.687210963910381,-0.01690666364773008,2.5707948771611093,-1.9687174636521876,-0.048682998311861514,3.2274779366057356,-2.4041371793105735,-1.8930156956862192,0.6136279872991526,-3.1354957440614784,-2.661684213382487,-0.04160059539429306,-2.698323774376523,-0.8160480534592122,1.0060788203163202,-1.0056676251125338,-0.8298958280945058,1.6788022801644487,-1.4254594056865209,-2.664089942210712,0.7878277707254873,-3.826122052901063,-1.3359035100412118,1.1855246628630902,-3.466061770020767,0.11422222101952573,0.32405171908953323,-2.6991981700952334,-2.6335527061649517,1.374274181818182,1.367840698514753,-2.771832545454546,-2.764359781259332,-1.3257035454545454,-1.3340576622742333
169,2.228612,-4.151495,-2.000453,1.880984,-3.537798,0.056941,2.806371,-1.838143,-0.220314,3.221142,-2.605381,-1.923911,0.759274,-3.062907,-2.666807,0.011538,-2.592751,-0.634311,0.988949,-0.904862,-0.814975,1.692883,-1.27648,-2.700736,0.868665,-3.766537,-1.267255,1.41448,-3.410196,-0.046226,0.302376,-2.509727,-2.58011,2.225354396378139,-4.006670891928585,-1.980754707192066,1.7236088281150805,-3.610216019544763,-0.05863002964641939,2.7802609603147053,-1.8966654378447685,-0.16722852205724437,3.2812963026515023,-2.324337504004364,-2.061547992871498,0.6094185494143238,-3.0385282051458247,-2.6173799026978686,0.10994884880079381,-2.6091186533816293,-0.7218709693251653,1.1619096717963677,-0.9214814984749877,-0.8122480619337051,1.6798446862072463,-1.3336633524873227,-2.6976921689801614,0.8880128079236722,-3.737810664686471,-1.3141554334433696,1.4050964689502836,-3.388249704317513,0.10044786207570822,0.3254332467390172,-2.6010133505313755,-2.563209156778294,1.4704794545454545,1.4718349788446483,-2.6960251818181815,-2.6788868438497824,-1.345287,-1.3540244620772803
170,2.332779,-3.768484,-1.987509,1.866624,-3.659052,-0.418356,2.893394,-1.941744,-0.197403,3.30436,-2.278363,-2.342748,0.522482,-2.897294,-2.445139,0.197208,-2.574996,-0.593114,1.178796,-0.872286,-0.835849,1.755886,-1.231008,-2.660323,0.895402,-3.630455,-1.163035,1.447537,-3.441325,0.07061,0.429391,-2.597279,-2.819612,2.226662532016467,-3.95369072430163,-2.075651140255285,1.8105786167651223,-3.625199428289056,-0.12054091291475488,2.8910910723285657,-1.9253057551389927,-0.20666460557216565,3.3070651832134232,-2.286066086683182,-2.135188287098385,0.6029127428064612,-2.9363708521870135,-2.607005506820167,0.18858098193784611,-2.5739455247322067,-0.6772921251419947,1.2647063668157437,-0.9005841639148056,-0.7460283655979113,1.6981906365342165,-1.2464783604904746,-2.6657936203642243,0.9224149804146115,-3.6904709067409183,-1.3443669345262417,1.5026636591743252,-3.4047293977362467,0.06003120063256284,0.3289013801467273,-2.496964809079881,-2.5242923139688456,1.5294417272727272,1.5221607411048645,-2.6265714545454544,-2.6399823644813094,-1.3993161818181818,-1.3675266010570375
171,2.454997,-3.794394,-2.347807,1.959848,-3.415072,-0.073795,3.141957,-1.876811,-0.314962,3.333473,-2.04493,-2.365782,0.54877,-2.780703,-2.586925,0.468723,-2.650327,-0.63303,1.266123,-0.869749,-0.880092,1.608074,-1.312665,-2.617782,1.139764,-3.828009,-1.240972,1.972116,-3.374199,-0.050792,0.646739,-2.61476,-2.477248,2.4195252244781056,-3.810677133044761,-2.238670946344762,2.1700537866469256,-3.548242121672484,-0.2455878513256604,3.087134037834116,-1.7591570822700802,-0.39625799352125857,3.3418655303937665,-2.0541282248968424,-2.3636140771181133,0.6703297266144513,-2.931931962376658,-2.587902385804916,0.41720017473563065,-2.635175746766481,-0.6194822477410495,1.3339075728345164,-0.8731542971002728,-0.7530364157562924,1.6055818917742966,-1.1519108480449052,-2.7130205714218705,1.1753205660929322,-3.6733445004356304,-1.379475128246138,1.8635075973000326,-3.3582324780394854,-0.031226677615485254,0.36904500147997554,-2.5194640856988624,-2.469162607436733,1.6855076363636363,1.677588282744068,-2.596510818181818,-2.5741289527587696,-1.417198818181818,-1.4361306274847527
172,2.384011,-3.658219,-2.21215,2.130563,-3.627008,-0.308097,3.079825,-1.80031,-0.464457,3.216736,-1.940422,-2.432014,0.517212,-2.834813,-2.531987,0.283757,-2.523978,-0.66933,1.629598,-0.777949,-0.738728,1.569601,-1.101687,-2.611668,1.159654,-3.628354,-1.367002,1.833894,-3.380871,-0.229967,0.478441,-2.394394,-2.490301,2.3372856836559945,-3.758752568622402,-2.3191615391515277,2.1753061330033443,-3.5699047193655273,-0.3087915552580497,3.121021592402758,-1.7934722307760174,-0.4290946741575195,3.28866299052481,-2.015928549909941,-2.4152456290607036,0.5931363407769312,-2.8349907564586756,-2.5609212279934095,0.42717468616735066,-2.610822110521498,-0.5737066424866106,1.372680270897963,-0.8620903251637679,-0.6779423884189333,1.5578743782352524,-1.068947168664964,-2.656821725223054,1.132471580976544,-3.6322525713028764,-1.4039874210582788,1.8816993277689333,-3.382814423304019,-0.07466080394437868,0.3053028494539496,-2.4220079279552196,-2.413957169491071,1.6621174545454545,1.6538741667148935,-2.515273181818182,-2.541089395640446,-1.4596091818181818,-1.439480979658503
173,2.597643,-3.703434,-2.418526,2.422034,-3.44813,-0.289344,3.264628,-1.701811,-0.516611,3.434207,-2.161556,-2.519933,0.832884,-2.830512,-2.546293,0.544462,-2.651085,-0.720626,1.537043,-0.774945,-0.666683,1.617024,-1.008428,-2.545258,1.236759,-3.613547,-1.395059,2.121518,-3.169352,-0.119349,0.411084,-2.331776,-2.436918,2.5032753488949586,-3.684329996230382,-2.3429726031750833,2.3819108308474704,-3.4853437570489416,-0.3307192673562623,3.295425231724251,-1.6945133920440762,-0.48231412296679793,3.4235286421903197,-1.926856180029605,-2.4702759971102215,0.739319443052294,-2.7907211234758664,-2.5521694191250184,0.6128900712363516,-2.5566320743054884,-0.5631911405926078,1.5269995464427697,-0.7933991929097437,-0.6985515185101687,1.6725503387485336,-1.0098120409146787,-2.6797204882862466,1.316703255031188,-3.571683971564589,-1.4025043809816773,2.0904189352041143,-3.301582808214438,-0.09136736715755878,0.4479877537031278,-2.3815635719092665,-2.401446777712532,1.8199350909090908,1.8191826724613982,-2.490416,-2.4724034644224613,-1.4704181818181816,-1.4559302802703795
174,2.44633,-3.775353,-2.550517,2.524676,-3.478405,-0.362792,3.426071,-1.782194,-0.574655,3.260838,-1.734224,-2.696318,0.659843,-2.793485,-2.366909,0.689992,-2.552357,-0.348039,1.665937,-0.693362,-0.718601,1.4788,-0.923073,-2.642945,1.41139,-3.511495,-1.3362,2.06749,-3.08193,-0.108406,0.494565,-2.390538,-2.222869,2.4356904877671095,-3.6311495388481347,-2.400722044320818,2.5382972561681663,-3.4417530779262964,-0.38650031153988695,3.4027378133106345,-1.6367338162437108,-0.6298333039646161,3.3100431467996296,-1.8594740752959384,-2.620858302237495,0.6465361959469471,-2.7635414469325146,-2.405588452691666,0.7409828167433541,-2.539033708887244,-0.41373183816065273,1.608241821800334,-0.761661915580589,-0.6411523410022817,1.5334127473498658,-0.9682362220851797,-2.6272987873236704,1.3607850194662987,-3.5400868081555723,-1.3323547146721095,2.272891898405227,-3.26334522947272,-0.1149205270346032,0.3680393848564316,-2.359421632933797,-2.2208506059914668,1.829630181818182,1.8379689626012727,-2.4287650909090908,-2.4331306793056084,-1.4480228181818182,-1.4358010208126606
175,2.345382,-3.497619,-2.459589,2.637878,-3.318344,-0.559609,3.473772,-1.572497,-0.436983,3.369121,-1.713801,-2.645139,0.894644,-2.799133,-2.343733,0.697158,-2.720383,-0.335812,1.780924,-0.728298,-0.586628,1.917512,-0.880317,-2.512633,1.375938,-3.419231,-1.365986,2.351514,-3.045286,-0.009871,0.465701,-2.47869,-2.197418,2.5136080053179852,-3.5337336259619168,-2.430931952701006,2.642070601425608,-3.399766028829831,-0.41374618994676876,3.5039719516292562,-1.5887470925874752,-0.6184396978287718,3.385705752978336,-1.7566834750277498,-2.613482691265078,0.724849769156205,-2.6663070610452344,-2.389030997262636,0.8448790634921055,-2.496626734631289,-0.3931306448396241,1.7097924950686747,-0.7136821642248008,-0.5827148565866662,1.609458706637326,-0.8655929013588826,-2.5726661875413823,1.4525060973374795,-3.4720596223190605,-1.3467815960070282,2.3802292245879166,-3.2288875171225087,-0.13398813146859567,0.4488868700113384,-2.267415083533234,-2.18970453532269,1.9372312727272727,1.928723503422021,-2.379418090909091,-2.362681936967453,-1.4048546363636363,-1.4258743164336587
